symbol,shortName,sector,industry,marketCap,currentPrice,trailingPE,priceToBook,returnOnEquity,debtToEquity,earningsGrowth,revenueGrowth,profitMargins,dividendYield,status,error
APLAPOLLO.NS,APL APOLLO TUBES LTD,Basic Materials,Steel,546987048960.0,1970.0,44.62061,10.328954,,9.396,0.109,0.085,0.052259997,0.3,ok,
APEX.NS,APEX FROZEN FOODS LIMITED,Consumer Defensive,Farm Products,11773437952.0,376.75,30.309734,2.2314157,,7.972,,0.145,0.03447,0.52,ok,
APLLTD.NS,ALEMBIC PHARMA LTD,Healthcare,Drug Manufacturers - Specialty & Generic,163167043584.0,830.1,23.083982,2.875283,0.12356,25.224,0.292,0.044,0.09187,1.49,ok,
APOLLO.NS,APOLLO MICRO SYSTEMS LTD,Industrials,Aerospace & Defense,150070460416.0,403.85,128.20634,10.614782,0.1121,41.527,1.686,0.813,0.12487,0.06,ok,
APOLLOHOSP.NS,APOLLO HOSPITALS ENTER. L,Healthcare,Medical Care Facilities,1286153699328.0,8945.0,66.4463,13.566885,0.21503,85.146,0.359,0.181,0.07696,0.22,ok,
APOLLOPIPE.NS,APOLLO PIPES LIMITED,Industrials,Building Products & Equipment,22721677312.0,517.35,,2.7820048,,13.871,,0.074,-0.00819,0.13,ok,
APOLLOTYRE.NS,APOLLO TYRES LTD,Consumer Cyclical,Auto Parts,281498681344.0,445.0,20.535303,1.6840942,,21.987,26.091,0.136,0.05821,2.45,ok,
APOLSINHOT.NS,APOLLO SINDOORI HOTEL LTD,Industrials,Specialty Business Services,3144403456.0,1209.2,28.942078,2.0011287,0.06931,57.786,0.255,0.301,0.01663,0.36,ok,
APTECHT.NS,APTECH LIMITED,Consumer Defensive,Education & Training Services,5583930880.0,96.27,23.711823,2.2255356,,5.06,0.136,0.142,0.04739,4.64,ok,
APTUS.NS,APTUS VALUE HSG FIN I LTD,Financial Services,Mortgage Finance,130538135552.0,260.65,13.257884,2.5793905,,156.2,0.19,0.168,0.61761004,1.92,ok,
ARCHIDPLY.NS,ARCHIDPLY IND. LTD,Basic Materials,Lumber & Wood Production,1790065536.0,89.49,22.261194,1.584006,0.07393,163.098,,0.107,0.01189,,ok,
AQYLON.NS,AQYLON NEXUS LIMITED,Communication Services,Broadcasting,6832964096.0,26.93,117.08695,-118.63436,,,,1.802,0.43607,,ok,
ARCHIES.NS,ARCHIES LTD,Consumer Cyclical,Specialty Retail,474946816.0,14.06,,0.3806997,-0.03365,34.565,,-0.456,-0.07779,,ok,
ARE&M.NS,AMARA RAJA ENERGY MOB LTD,Industrials,Electrical Equipment & Parts,170524737536.0,931.7,19.025934,2.1055129,0.11567,5.015,0.945,0.155,0.06485,1.14,ok,
ARENTERP.NS,RAJDARSHAN INDUSTRIES LTD,Basic Materials,Other Industrial Metals & Mining,122594912.0,37.91,,0.56699723,-0.00833,,,0.569,-0.3076,,ok,
ARFIN.NS,ARFIN INDIA LIMITED,Basic Materials,Aluminum,14852639744.0,88.03,95.68478,8.816224,0.094469994,75.884,11.811,0.26,0.025,0.25,ok,
ARIES.NS,ARIES AGRO LTD.,Basic Materials,Agricultural Inputs,4411722240.0,339.25,10.292779,1.3186946,0.13418001,16.482,,0.411,0.05791,0.35,ok,
ARIHANT.NS,ARIHANT FOUN & HOU LTD,Real Estate,Real Estate - Development,12215963648.0,1124.6,18.990206,3.017837,0.17285,129.752,-0.626,1.2,0.14029,,ok,
ARIS.NS,ARISINFRA SOLUTIONS LTD,Industrials,Engineering & Construction,10831140864.0,132.42,19.359648,1.4647744,0.12219,9.356,,0.553,0.04937,,ok,
ARIHANTCAP.NS,ARIHANT CAPITAL MKTS LTD,Financial Services,Capital Markets,8272448000.0,75.47,20.905819,1.7056139,,55.35,0.692,0.504,0.19363001,0.65,ok,
ARIHANTSUP.NS,ARIHANT SUPERSTRUCT LTD,Real Estate,Real Estate - Development,11482872832.0,265.5,24.953007,3.1649342,0.111269996,194.333,-0.439,0.185,0.08357,0.56,ok,
ARKADE.NS,ARKADE DEVELOPERS LIMITED,Real Estate,Real Estate - Development,25996619776.0,140.02,482.8276,2.944504,0.006,11.23,,0.495,0.00659,1.42,ok,
ARMANFIN.NS,ARMAN FIN SERV LTD,Financial Services,Credit Services,21365993472.0,2032.0,37.88924,2.2860203,0.06263,190.256,2.213,0.368,0.19372,,ok,
AROGRANITE.NS,ARO GRANITE IND. LTD.,Industrials,Building Products & Equipment,387548992.0,25.33,,0.22162919,-0.065689996,87.15,,-0.57,-0.16075,,ok,
ARROWGREEN.NS,ARROW GREENTECH LIMITED,Consumer Cyclical,Packaging & Containers,11789715456.0,781.4,24.877428,5.034664,0.22236,0.957,-0.354,-0.271,0.23615,0.54,ok,
ARSHIYA.NS,ARSHIYA LIMITED,Industrials,Integrated Freight & Logistics,252936880.0,0.96,,-0.007962378,,,,0.028,0.0,,ok,
ARSSBL.NS,ANAND RATHI SH N STK BR L,Financial Services,Financial Conglomerates,31785465856.0,504.0,21.538462,2.344993,,63.43,0.024,0.27,0.16182,0.98,ok,
ARTEMISMED.NS,ARTEMIS MED SERVICE LTD,,,,316.3,138.12227,5.356931,,27.805,0.471,0.127,0.102060005,,ok,
ARVEE.NS,ARVEE LABORATORIES I LTD,Basic Materials,Specialty Chemicals,1724850432.0,156.52,83.255325,5.1272645,0.07767,3.296,6.527,0.675,0.08016,,ok,
ARTNIRMAN.NS,ART NIRMAN LIMITED,Real Estate,Real Estate - Development,1060380480.0,42.49,83.31373,2.5472095,0.01395,195.929,-0.885,1.519,0.01564,,ok,
ARVIND.NS,ARVIND LIMITED,Consumer Cyclical,Textile Manufacturing,146942377984.0,560.55,35.52281,3.6289775,0.10657,40.071,0.057,0.15,0.04449,0.71,ok,
ARVSMART.NS,ARVIND SMARTSPACES LTD,Real Estate,Real Estate - Development,29847937024.0,650.75,31.091734,4.4050255,0.121350005,65.077,1.21,-0.047,0.17097999,0.99,ok,
ARVINDFASN.NS,ARVIND FASHIONS LIMITED,Consumer Cyclical,Apparel Retail,61326413824.0,458.8,50.752213,6.4877396,,115.111,-0.239,0.155,0.02199,0.35,ok,
ASAHIINDIA.NS,ASAHI INDIA GLASS LIMITED,Consumer Cyclical,Auto Parts,229103075328.0,898.7,65.076035,5.8228965,,55.868,1.654,0.155,0.08465,0.22,ok,
ASAHISONG.NS,ASAHI SONGWON COLOR LTD,Basic Materials,Specialty Chemicals,4308244480.0,365.5,12.364682,1.587867,,48.076,5.08,0.26,0.06064,0.4,ok,
ASAL.NS,AUTOMOTIVE STAMPINGS & AS,Consumer Cyclical,Auto Parts,8026591744.0,505.95,26.940895,22.19663,,343.962,0.846,0.464,0.030720001,,ok,
ASHAPURMIN.NS,ASHAPURA MINECHEM LTD,Basic Materials,Other Industrial Metals & Mining,70531694592.0,738.35,17.579762,4.276497,0.29049,87.774,0.28,2.546,0.07665,0.14,ok,
ASALCBR.NS,ASSO ALCOHOLS & BREW LTD,Consumer Defensive,Beverages - Wineries & Distilleries,14716046336.0,732.9,17.27723,2.0113342,,9.922,-0.246,0.053,0.07995,0.24,ok,
ASHIKAG.NS,ASHIKA GLOBAL SEC LTD,,,,454.4,,1.7384118,,22.575,1.01,1.293,0.29818,,ok,
ASHIANA.NS,ASHIANA HOUSING LTD,Real Estate,Real Estate - Development,37782265856.0,375.85,31.663858,4.1703653,0.14524001,37.597,0.032,0.468,0.10312,0.65,ok,
ASHIMASYN.NS,ASHIMA LTD,Real Estate,Real Estate - Development,3486296832.0,18.19,,1.2589978,,59.301,,2.011,-0.90102,,ok,
ASHOKA.NS,ASHOKA BUILDCON LTD,Industrials,Engineering & Construction,33217980416.0,118.33,4.6660094,0.5047993,0.47987998,24.459,-0.669,-0.275,0.3391,,ok,
ASIANHOTNR.NS,ASIAN HOTELS (NORTH) LTD,Consumer Cyclical,Lodging,13331410944.0,312.7,,1.2219809,-0.17289,36.252,-0.82,0.125,-0.2998,,ok,
ASHOKLEY.NS,ASHOK LEYLAND LTD,Industrials,Farm & Heavy Construction Machinery,1042609143808.0,177.5,29.932547,7.320795,0.21639,344.737,0.142,0.174,0.06158,1.97,ok,
ASIANENE.NS,ASIAN ENERGY SERVICES LTD,Energy,Oil & Gas Equipment & Services,19852005376.0,408.55,35.96391,3.700567,0.116000004,32.051,0.419,0.57,0.06467,0.26,ok,
ASHOKAMET.NS,ASHOKA METCAST LIMITED,Basic Materials,Steel,355693056.0,14.23,2.352066,0.20826013,0.08558,43.157,,0.236,0.38985002,,ok,
ASIANPAINT.NS,ASIAN PAINTS LIMITED,Basic Materials,Specialty Chemicals,2621892198400.0,2735.0,55.15225,12.275197,,17.847,0.4,0.179,0.12813,1.0,ok,
ASIANTILES.NS,ASIAN GRANITO IND. LTD.,Industrials,Building Products & Equipment,16338753536.0,55.11,78.72858,1.0730976,0.01283,28.468,,0.141,0.01123,,ok,
ASKAUTOLTD.NS,ASK AUTOMOTIVE LIMITED,Consumer Cyclical,Auto Parts,125175693312.0,634.95,42.13338,9.547403,,51.789,0.288,0.527,0.06815,0.27,ok,
ASMS.NS,AVIO SMART MRKT STACK LTD,Technology,Information Technology Services,2208181248.0,7.25,38.157894,6.315331,0.19015,25.615,1.239,2.861,0.05709,,ok,
ASPINWALL.NS,ASPINWALL & CO LTD,Consumer Defensive,Farm Products,1871776384.0,239.41,14.233651,0.93169415,,39.552,,0.275,0.03568,2.69,ok,
ASTEC.NS,ASTEC LIFESCIENCES LTD,Basic Materials,Agricultural Inputs,13826128896.0,620.5,,3.5396667,,114.84,,-0.083,-0.15114,,ok,
ASTERDM.NS,ASTER DM QUALITY CARE LTD,Healthcare,Medical Care Facilities,758093512704.0,869.7,116.11482,9.794471,,45.921,-0.812,0.25,0.0653,0.47,ok,
ASTAR.NS,ASIAN STAR CO. LTD.,,,,593.05,,0.5668339,0.025139999,29.759,,-0.127,0.01403,,ok,
ASTRAL.NS,ASTRAL LIMITED,Industrials,Building Products & Equipment,387930849280.0,1444.0,72.56281,9.559875,0.13798,6.168,0.188,0.242,0.08169,0.28,ok,
ASTRAMICRO.NS,ASTRA MICROWAVE LTD,Technology,Communication Equipment,174698807296.0,1840.0,91.17938,13.291821,0.15994,21.883,0.442,0.197,0.16595,0.12,ok,
ASTRAZEN.NS,ASTRAZENECA PHARMA IND LT,Healthcare,Drug Manufacturers - Specialty & Generic,204774998016.0,8191.0,109.06791,23.462116,0.22825001,12.679,-0.23,0.204,0.08241,0.45,ok,
ASTRON.NS,ASTRON PAPER BORD MIL LTD,Basic Materials,Paper & Paper Products,176760992.0,3.74,,0.25619948,-0.26573,113.06,,-0.924,0.0,,ok,
ATALREAL.NS,ATAL REALTECH LIMITED,Industrials,Engineering & Construction,4373537280.0,35.3,35.656563,2.3607302,0.079569995,14.083,5.117,0.378,0.05407,,ok,
ATGL.NS,ADANI TOTAL GAS LIMITED,Utilities,Utilities - Regulated Gas,723180060672.0,657.55,114.55575,14.865597,,58.65,-0.142,0.272,0.100839995,0.04,ok,
ATAM.NS,ATAM VALVES LIMITED,Industrials,Specialty Industrial Machinery,741541504.0,64.69,30.65877,1.9412435,0.06482,39.253,-0.598,-0.109,0.051069997,1.32,ok,
ATL.NS,ALLCARGO TERMINALS LTD,Industrials,Integrated Freight & Logistics,7316913152.0,25.07,14.575581,2.0397038,0.14028,218.109,,0.119,0.05386,,ok,
ATHERENERG.NS,ATHER ENERGY LIMITED,Consumer Cyclical,Auto Manufacturers,583896662016.0,1481.5,,22.03695,,25.819,,0.888,-0.0919,,ok,
ATLANTAA.NS,ATLANTAA LIMITED,Industrials,Infrastructure Operations,3270595072.0,40.13,,1.5397307,-0.00802,148.258,-0.007,-0.189,-0.023139998,,ok,
ATLANTAELE.NS,ATLANTA ELECTRICALS LTD,Industrials,Electrical Equipment & Parts,123603632128.0,1607.4,54.935066,13.301447,,5.461,0.504,0.48,0.10858,,ok,
ATLASCYCLE.NS,ATLAS CYCLE (HARYANA) LTD,Consumer Cyclical,Leisure,648562752.0,99.72,,0.1708936,-0.02095,2.371,,-0.836,-1.16391,,ok,
ATUL.NS,ATUL LTD,Basic Materials,Specialty Chemicals,199438450688.0,6774.0,25.042515,3.2053952,,2.907,0.92,0.25,0.119729996,0.44,ok,
ATULAUTO.NS,ATUL AUTO LIMITED,Consumer Cyclical,Auto Manufacturers,16009713664.0,576.9,37.854332,6.9947624,,,0.559,0.253,0.08078,,ok,
AUBANK.NS,AU SMALL FINANCE BANK LTD,Financial Services,Banks - Regional,798822760448.0,1067.0,28.272388,3.9927256,,,0.37,0.298,0.21372999,0.09,ok,
AURIONPRO.NS,AURIONPRO SOLN LTD,Technology,Software - Application,40154038272.0,727.25,19.455591,2.252322,,3.478,-0.106,0.063,0.14232999,0.82,ok,
AUROPHARMA.NS,AUROBINDO PHARMA LTD,Healthcare,Drug Manufacturers - Specialty & Generic,953976619008.0,1658.0,27.903065,2.5414207,,21.31,0.252,0.163,0.10627,0.25,ok,
AURUM.NS,AURUM PROPTECH LIMITED,Real Estate,Real Estate Services,17343145984.0,226.01,29.895502,2.7513878,,44.065,,0.635,0.10419,,ok,
AURUS.NS,AURUS GEM CORP LIMITED,Consumer Cyclical,Luxury Goods,141818032.0,4.81,8.152543,0.7645843,0.09988,78.961,,-0.725,0.108500004,,ok,
AUSOMENT.NS,AUSOM ENTERPRISE LIMITED,Financial Services,Capital Markets,1919286016.0,140.88,9.851748,1.1891919,0.12807,5.493,-0.925,-0.055,0.00931,0.72,ok,
AUTOAXLES.NS,AUTOMOTIVE AXLES LIMITED,Consumer Cyclical,Auto Parts,27621668864.0,1827.8,16.811995,2.5138705,,1.28,0.276,0.077,0.07898,1.73,ok,
AUTOIND.NS,AUTOLINE INDUSTRIES LTD,Consumer Cyclical,Auto Parts,4257573888.0,93.83,10.923166,2.1604881,0.21987,164.641,3.664,0.484,0.046719998,,ok,
AVADHSUGAR.NS,AVADH SUG & ENERGY LTD,Consumer Defensive,Confectioners,12032070656.0,601.05,20.993713,1.0700303,,125.143,,0.087,0.023929998,1.66,ok,
AVALON.NS,AVALON TECHNOLOGIES LTD,Technology,Electronic Components,131305144320.0,1965.3,116.565834,18.191496,,29.503,1.453,0.507,0.07445,,ok,
AVANTEL.NS,AVANTEL LIMITED,Technology,Communication Equipment,43425120256.0,163.43,380.06973,12.839186,,10.164,0.672,0.357,0.071100004,0.12,ok,
AVANTIFEED.NS,AVANTI FEEDS LIMITED,Consumer Defensive,Packaged Foods,123513479168.0,906.55,20.575352,3.7587173,0.19055,0.357,-0.176,0.06,0.09991,1.12,ok,
AVG.NS,AVG LOGISTICS LIMITED,Industrials,Integrated Freight & Logistics,3717668864.0,198.72,11.786476,1.104,0.10145,81.0,1.049,0.051,0.047119997,0.58,ok,
AVONMORE.NS,AVONMORE CAP&MGT SERV LTD,Financial Services,Capital Markets,3084279296.0,10.93,20.24074,0.7476572,,4.926,1.966,0.36,0.14456001,,ok,
AVL.NS,ADITYA VISION LIMITED,Consumer Cyclical,Specialty Retail,79865430016.0,618.45,57.423397,11.551177,,83.205,0.4,0.269,0.04753,0.17,ok,
AVROIND.NS,AVRO INDIA LIMITED,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1220959744.0,9.1,303.33334,1.3667768,0.05268,19.736,0.904,0.393,0.04858,,ok,
AWFIS.NS,AWFIS SPACE SOLUTIONS LTD,Industrials,Rental & Leasing Services,19440138240.0,271.65,27.384071,3.5174153,0.14007,271.732,1.07,0.207,0.04744,,ok,
AVTNPL.NS,AVT NATURAL PRODUCTS LTD,Basic Materials,Specialty Chemicals,10943128576.0,71.86,16.868544,1.9564922,0.12162,20.311,0.534,0.419,0.09086,1.26,ok,
AWHCL.NS,ANTONY WASTE HDG CELL LTD,Industrials,Waste Management,11795525632.0,415.75,15.635577,1.5964105,0.1058,50.103,-0.187,0.178,0.07164,0.12,ok,
AWL.NS,AWL AGRI BUSINESS LIMITED,Consumer Defensive,Packaged Foods,255133974528.0,197.5,21.703297,2.4465477,,10.621,0.482,0.175,0.01487,0.51,ok,
AXISBANK.NS,AXIS BANK LIMITED,Financial Services,Banks - Regional,3852222070784.0,1238.0,13.902302,1.7253225,0.13352999,,0.222,0.14,0.36031,0.08,ok,
AXISCADES.NS,AXISCADES TECH LTD,Industrials,Engineering & Construction,67989782528.0,1598.5,94.810196,9.359721,0.10366999,52.834,-0.986,0.015,0.06205,,ok,
AXITA.NS,AXITA COTTON LIMITED,Consumer Cyclical,Textile Manufacturing,2793516800.0,7.3,146.0,4.037611,,34.066,,-0.608,0.00494,,ok,
AYMSYNTEX.NS,AYM SYNTEX LIMITED,Consumer Cyclical,Textile Manufacturing,14563118080.0,247.95,223.37837,2.4693508,0.01123,31.914,3.45,0.014,0.0047999998,,ok,
AYE.NS,AYE FINANCE LIMITED,Financial Services,Credit Services,41688977408.0,170.47,17.556128,1.4864712,,199.987,1.435,0.367,0.22211,,ok,
AZAD.NS,AZAD ENGINEERING LIMITED,Industrials,Specialty Industrial Machinery,160743964672.0,2489.0,120.64954,10.5175085,0.09142,31.025,0.424,0.273,0.22037001,,ok,
BAFNAPH.NS,BAFNA PHARMACEUTICALS LTD,Healthcare,Drug Manufacturers - Specialty & Generic,6742055936.0,285.0,60.76759,7.024722,0.12267999,38.932,1.097,0.081,0.073699996,,ok,
BAGFILMS.NS,B.A.G FILMS AND MEDIA LTD,Communication Services,Broadcasting,941406208.0,4.32,24.0,0.34911916,0.02234,50.258,-0.703,0.025,0.02493,,ok,
BAIDFIN.NS,BAID FINSERV LIMITED,Financial Services,Credit Services,1553527680.0,10.03,8.721739,0.667332,0.07272,,0.278,0.597,0.26012,0.98,ok,
BAJAJ-AUTO.NS,BAJAJ AUTO LIMITED,Consumer Cyclical,Auto Manufacturers,3204762304512.0,11662.0,27.724419,8.393866,,56.352,0.459,0.64,0.16251,1.29,ok,
BAJAJCON.NS,BAJAJ CONSUMER CARE LTD,Consumer Defensive,Household & Personal Products,70200819712.0,537.45,31.934048,9.530946,,2.092,0.865,0.281,0.18059,,ok,
BAJAJELEC.NS,BAJAJ ELECT.LTD,Consumer Cyclical,"Furnishings, Fixtures & Appliances",42828025856.0,371.15,,2.6864753,,84.783,,-0.185,0.00795,0.87,ok,
BAJAJFINSV.NS,BAJAJ FINSERV LTD.,Financial Services,Financial Conglomerates,3214731640832.0,2008.9,31.781364,4.122072,,256.404,0.123,0.193,0.06471,0.06,ok,
BAJAJHCARE.NS,BAJAJ HEALTHCARE LIMITED,Healthcare,Drug Manufacturers - Specialty & Generic,11101944832.0,329.8,47.047073,1.9747201,,46.734,0.158,0.113,0.028080001,0.3,ok,
BAJAJHFL.NS,BAJAJ HOUSING FINANCE LTD,Financial Services,Mortgage Finance,714515939328.0,85.79,26.560371,3.1723552,0.12679,460.74,0.226,0.192,0.63176996,,ok,
BAJAJHIND.NS,BAJAJ HINDUSTHAN SUGAR LT,Consumer Defensive,Confectioners,41426300928.0,17.57,20.430231,4.1684456,0.06358,92.996,,0.076,0.02321,,ok,
BAJAJINDEF.NS,INDEF MANUFACTURING LTD,Industrials,Farm & Heavy Construction Machinery,7442240000.0,232.57,31.47091,2.7587721,0.08966,1.818,-0.326,0.284,0.11376,0.84,ok,
BAJAJHLDNG.NS,BAJAJ HOLDINGS & INVS LTD,Financial Services,Asset Management,1253498814464.0,11263.0,14.158034,1.713587,0.11598,0.012,-0.224,0.242,7.34641,1.41,ok,
BAJAJST.NS,BAJAJ STEEL INDS. LTD.,,,,390.4,,1.5249404,0.09097,14.745,-0.872,-0.239,0.0704,,ok,
BAJEL.NS,BAJEL PROJECTS LIMITED,Utilities,Utilities - Regulated Electric,22188357632.0,191.78,103.66486,2.9680874,0.02868,49.067,1.932,0.257,0.0072600003,0.31,ok,
BAJFINANCE.NS,BAJAJ FINANCE LIMITED,Financial Services,Credit Services,6706144215040.0,1078.0,33.509483,5.879754,,314.833,0.274,0.261,0.43495,0.47,ok,
BALAJEE.NS,SHREE TIRUPATI BALAJEE L,Consumer Cyclical,Packaging & Containers,2216280064.0,27.17,20.125925,0.7256363,0.03599,66.475,-0.353,-0.021,0.01919,,ok,
BALAJITELE.NS,BALAJI TELEFILMS LIMITED.,Communication Services,Entertainment,10449464320.0,85.72,,1.6513515,-0.07782,3.047,,-0.281,-0.23290001,,ok,
BALAMINES.NS,BALAJI AMINES LIMITED,Basic Materials,Specialty Chemicals,65761067008.0,2029.6,32.205647,3.327224,,6.194,0.972,0.272,0.13407,0.52,ok,
BALAXI.NS,BALAXI PHARMA LTD,Healthcare,Drug Manufacturers - Specialty & Generic,1342646400.0,24.32,93.53847,0.5439499,0.0058899997,23.145,-0.929,-0.073,0.00524,,ok,
BALKRISHNA.NS,BALKRISHNA PAPER MILLS L,Consumer Cyclical,Packaging & Containers,568996928.0,17.66,,-0.3227457,,,,-0.467,-1.37701,,ok,
BALMLAWRIE.NS,BALMER LAWRIE & CO LTD,Industrials,Conglomerates,29958162432.0,175.19,10.834261,1.445808,,10.544,0.036,0.1,0.100200005,9.62,ok,
BALPHARMA.NS,BAL PHARMA LTD.,Healthcare,Drug Manufacturers - Specialty & Generic,1420619520.0,89.23,23.116581,1.7254516,0.079169996,201.197,-0.466,0.027,0.02016,1.38,ok,
BALKRISIND.NS,BALKRISHNA IND. LTD,Consumer Cyclical,Auto Parts,476778168320.0,2466.3,33.905693,4.352038,,35.269,-0.15,0.069,0.1233,0.75,ok,
BALRAMCHIN.NS,BALRAMPUR CHINI MILLS LTD,Consumer Defensive,Confectioners,133953847296.0,633.45,34.35195,3.0919306,0.095410004,76.606,-0.304,0.067,0.060349997,1.11,ok,
BALUFORGE.NS,BALU FORGE INDUSTRIES LTD,Industrials,Metal Fabrication,53936951296.0,469.05,19.633738,3.0452454,0.19556,9.524,0.049,-0.023,0.23379,0.03,ok,
BANARISUG.NS,BANNARI AMMAN SUGARS LTD,Consumer Defensive,Confectioners,43776094208.0,3491.0,29.63246,2.288205,0.08012,0.484,0.182,-0.428,0.07717,0.36,ok,
BANARBEADS.NS,BANARAS BEADS LTD,Consumer Cyclical,Footwear & Accessories,751193856.0,113.86,40.09155,1.3031038,,35.612,0.18,0.459,0.0665,,ok,
BANCOINDIA.NS,BANCO PRODUCTS (I) LTD,Consumer Cyclical,Auto Parts,98259468288.0,686.95,21.34711,5.8321376,0.3225,36.44,-0.04,0.256,0.12362,2.35,ok,
BANDHANBNK.NS,BANDHAN BANK LIMITED,Financial Services,Banks - Regional,283581972480.0,176.02,20.491268,1.1072947,,,0.349,0.216,0.13617,0.86,ok,
BANG.NS,BANG OVERSEAS LTD.,Consumer Cyclical,Apparel Manufacturing,406935616.0,30.01,6.8359914,0.43495274,,44.214,0.457,0.203,0.28488,,ok,
BANKA.NS,BANKA BIOLOO LIMITED,Industrials,Pollution & Treatment Controls,938552768.0,86.31,269.71875,2.413928,0.0106,95.839,,0.191,0.0068900003,,ok,
BANKBARODA.NS,BANK OF BARODA,Financial Services,Banks - Regional,1296460546048.0,250.7,6.985233,0.7690585,0.113170005,,-0.486,0.18,0.27392,3.39,ok,
BANKINDIA.NS,BANK OF INDIA,Financial Services,Banks - Regional,660136787968.0,145.0,5.368382,0.72592556,0.13697,,0.805,0.185,0.34992,3.26,ok,
BANSALWIRE.NS,BANSAL WIRE INDUSTRIES L,Basic Materials,Steel,52007890944.0,332.2,36.626244,3.6344543,,38.769,-0.479,0.244,0.03238,,ok,
BASML.NS,BANNARI AM SPIN MILL LTD.,Consumer Cyclical,Textile Manufacturing,2161074176.0,27.04,14.083334,0.4562866,0.03375,83.809,-0.253,-0.021,0.015800001,0.92,ok,
BANSWRAS.NS,BANSWARA SYNTEX LIMITED,Consumer Cyclical,Textile Manufacturing,4240670464.0,123.88,11.406999,0.72502106,,89.715,0.38,0.003,0.01922,0.99,ok,
BASF.NS,BASF INDIA LTD,Basic Materials,Specialty Chemicals,177081548800.0,4091.0,28.66251,4.474628,,3.35,1.622,0.245,0.040120002,0.61,ok,
BATAINDIA.NS,BATA INDIA LTD,Consumer Cyclical,Footwear & Accessories,92604088320.0,720.5,69.01341,5.8036976,0.08465999,86.9,-0.952,0.05,0.03817,1.24,ok,
BATLIBOI.NS,BATLIBOI LTD.,Industrials,Specialty Industrial Machinery,4303326208.0,91.13,67.00735,1.8628373,0.02866,37.078,-0.171,-0.345,0.01289,0.58,ok,
BAYERCROP.NS,BAYER CROPSCIENCE LTD,Basic Materials,Agricultural Inputs,187732115456.0,4177.2,27.22722,6.330108,,2.758,0.154,0.005,0.12922,3.56,ok,
BBL.NS,BHARAT BIJLEE LTD,Industrials,Electrical Equipment & Parts,26329487360.0,2329.4,23.53167,1.2978308,,15.116,-0.296,0.2,0.047459997,1.49,ok,
BBOX.NS,BLACK BOX LIMITED,Technology,Software - Application,132213727232.0,744.45,58.710567,10.26771,0.21267,89.594,0.071,0.095,0.03441,0.13,ok,
BBTC.NS,BOMBAY BURMAH TRADING COR,Consumer Defensive,Packaged Foods,104943919104.0,1504.1,8.466171,1.4902614,0.28709,16.57,0.438,0.075,0.06264,2.27,ok,
BBTCL.NS,B&B TRIPLEWALL CONT LTD,Consumer Cyclical,Packaging & Containers,4621182464.0,225.3,22.373386,3.498882,0.16374001,192.896,,0.142,0.03342,,ok,
BCG.NS,BRIGHTCOM GROUP LIMITED,Communication Services,Advertising Agencies,18772252672.0,9.3,1.9496856,0.17758599,0.09993,,0.722,0.617,0.1389,,ok,
BCLIND.NS,BCL INDUSTRIES LIMITED,Consumer Defensive,Beverages - Wineries & Distilleries,10909236224.0,36.96,9.476923,1.1983659,0.14187,59.845,-0.086,-0.195,0.04119,0.71,ok,
BCONCEPTS.NS,BRAND CONCEPTS LIMITED,Consumer Cyclical,Footwear & Accessories,2169600000.0,173.82,204.49413,2.6174166,0.01337,219.532,,0.062,0.00312,,ok,
BCPL.NS,BCPL RAILWAY INFRA LTD,Industrials,Infrastructure Operations,1166808192.0,69.77,18.122078,1.1993742,0.06757,71.382,-0.536,-0.255,0.03066,1.43,ok,
BDL.NS,BHARAT DYNAMICS LIMITED,Industrials,Aerospace & Defense,474331873280.0,1294.0,113.210846,11.17608,0.1019,0.007,-0.585,-0.73,0.17214,0.4,ok,
BEARDSELL.NS,BEARDSELL LIMITED,Industrials,Building Products & Equipment,1074263808.0,27.24,9.393103,1.1685972,0.13226,24.168,1.343,-0.048,0.04163,0.37,ok,
BECTORFOOD.NS,MRS BECTORS FOOD SPE LTD,Consumer Defensive,Packaged Foods,68888690688.0,224.4,48.888885,5.435783,0.11563,15.011,0.033,0.089,0.06894,0.57,ok,
BEEKAY.NS,BEEKAY STEEL INDS. LTD.,,,,394.0,,0.6978713,0.03458,,,,0.030299999,,ok,
BEL.NS,BHARAT ELECTRONICS LTD,Industrials,Aerospace & Defense,2931221331968.0,401.0,47.852028,12.219276,,0.273,0.087,0.249,0.21403,0.63,ok,
BEDMUTHA.NS,BEDMUTHA INDUST LTD,Basic Materials,Steel,3646141696.0,113.01,56.22388,2.3999746,0.043759998,136.977,6.074,0.546,0.0044299997,,ok,
BELLACASA.NS,BELLA CASA FASH AND RET L,Consumer Cyclical,Textile Manufacturing,3237766912.0,241.85,15.995371,1.887934,0.12714,47.054,0.052,0.271,0.04834,0.83,ok,
BELRISE.NS,BELRISE INDUSTRIES LTD,Consumer Cyclical,Auto Parts,240056795136.0,248.21,42.647766,4.0423107,0.12516,29.1,0.184,0.121,0.052249998,0.22,ok,
BEML.NS,BEML LIMITED,Industrials,Conglomerates,148904083456.0,1787.8,101.579544,5.0754304,0.04858,10.568,-0.375,0.086,0.03249,0.75,ok,
BENGALASM.NS,BENGAL & ASSAM CO. LTD.,,,,6178.5,,0.6592753,0.08084,5.85,-0.09,0.251,0.32996,,ok,
